entity_id	business_name	business_address	country	name_norm	address_norm	country_norm	name_tokens	address_tokens	name_char_ngrams	address_char_ngrams	source
S1-183038220	Lee Learning Center	7 Shade Tree Point, Alexander City, AL	US	lee learning center	7 shade tree point alexander city al	us	"[""lee"",""learning"",""center""]"	"[""7"",""shade"",""tree"",""point"",""alexander"",""city"",""al""]"	"[""^le"",""lee"",""ee "",""e l"","" le"",""lea"",""ear"",""arn"",""rni"",""nin"",""ing"",""ng "",""g c"","" ce"",""cen"",""ent"",""nte"",""ter"",""er$""]"	"[""^7 "",""7 s"","" sh"",""sha"",""had"",""ade"",""de "",""e t"","" tr"",""tre"",""ree"",""ee "",""e p"","" po"",""poi"",""oin"",""int"",""nt "",""t a"","" al"",""ale"",""lex"",""exa"",""xan"",""and"",""nde"",""der"",""er "",""r c"","" ci"",""cit"",""ity"",""ty "",""y a"","" al"",""al$""]"	S1
S1-183143792	Xu Clean Northern	1130 Underwood Avenue, Conrad, IA	US	xu clean northern	1130 underwood avenue conrad ia	us	"[""xu"",""clean"",""northern""]"	"[""1130"",""underwood"",""avenue"",""conrad"",""ia""]"	"[""^xu"",""xu "",""u c"","" cl"",""cle"",""lea"",""ean"",""an "",""n n"","" no"",""nor"",""ort"",""rth"",""the"",""her"",""ern"",""rn$""]"	"[""^11"",""113"",""130"",""30 "",""0 u"","" un"",""und"",""nde"",""der"",""erw"",""rwo"",""woo"",""ood"",""od "",""d a"","" av"",""ave"",""ven"",""enu"",""nue"",""ue "",""e c"","" co"",""con"",""onr"",""nra"",""rad"",""ad "",""d i"","" ia"",""ia$""]"	S1
S1-183145941	Barker Health Center Inc.	Richmond Heights, OH, 488 Pierson Drive	US	barker health center incorporated	richmond heights oh 488 pierson drive	us	"[""barker"",""health"",""center"",""incorporated""]"	"[""richmond"",""heights"",""oh"",""488"",""pierson"",""drive""]"	"[""^ba"",""bar"",""ark"",""rke"",""ker"",""er "",""r h"","" he"",""hea"",""eal"",""alt"",""lth"",""th "",""h c"","" ce"",""cen"",""ent"",""nte"",""ter"",""er "",""r i"","" in"",""inc"",""nco"",""cor"",""orp"",""rpo"",""por"",""ora"",""rat"",""ate"",""ted"",""ed$""]"	"[""^ri"",""ric"",""ich"",""chm"",""hmo"",""mon"",""ond"",""nd "",""d h"","" he"",""hei"",""eig"",""igh"",""ght"",""hts"",""ts "",""s o"","" oh"",""oh "",""h 4"","" 48"",""488"",""88 "",""8 p"","" pi"",""pie"",""ier"",""ers"",""rso"",""son"",""on "",""n d"","" dr"",""dri"",""riv"",""ive"",""ve$""]"	S1
S1-1838589	Blue Solutions	Plot No. 432, R No. 8, Gayatri Chs Ltd., Sec 4, Near Saraswat Bank, Kandivali, Kandivali West, Mumbai, Maharashtra	India	blue solutions	plot number 432 r number 8 gayatri chs ltd sec 4 near saraswat bank kandivali kandivali west mumbai maharashtra	india	"[""blue"",""solutions""]"	"[""plot"",""number"",""432"",""r"",""number"",""8"",""gayatri"",""chs"",""ltd"",""sec"",""4"",""near"",""saraswat"",""bank"",""kandivali"",""kandivali"",""west"",""mumbai"",""maharashtra""]"	"[""^bl"",""blu"",""lue"",""ue "",""e s"","" so"",""sol"",""olu"",""lut"",""uti"",""tio"",""ion"",""ons"",""ns$""]"	"[""^pl"",""plo"",""lot"",""ot "",""t n"","" nu"",""num"",""umb"",""mbe"",""ber"",""er "",""r 4"","" 43"",""432"",""32 "",""2 r"","" r "",""r n"","" nu"",""num"",""umb"",""mbe"",""ber"",""er "",""r 8"","" 8 "",""8 g"","" ga"",""gay"",""aya"",""yat"",""atr"",""tri"",""ri "",""i c"","" ch"",""chs"",""hs "",""s l"","" lt"",""ltd"",""td "",""d s"","" se"",""sec"",""ec "",""c 4"","" 4 "",""4 n"","" ne"",""nea"",""ear"",""ar "",""r s"","" sa"",""sar"",""ara"",""ras"",""asw"",""swa"",""wat"",""at "",""t b"","" ba"",""ban"",""ank"",""nk "",""k k"","" ka"",""kan"",""and"",""ndi"",""div"",""iva"",""val"",""ali"",""li "",""i k"","" ka"",""kan"",""and"",""ndi"",""div"",""iva"",""val"",""ali"",""li "",""i w"","" we"",""wes"",""est"",""st "",""t m"","" mu"",""mum"",""umb"",""mba"",""bai"",""ai "",""i m"","" ma"",""mah"",""aha"",""har"",""ara"",""ras"",""ash"",""sht"",""htr"",""tra"",""ra$""]"	S1
S1-183878283	Wealth Three Private Limited	501, Shapath Complex-1, Opp. Rajpath Club, Ahmadabad City, Ahmedabad, Gujarat	India	wealth three private limited	501 shapath complex 1 opp rajpath club ahmadabad city ahmedabad gujarat	india	"[""wealth"",""three"",""private"",""limited""]"	"[""501"",""shapath"",""complex"",""1"",""opp"",""rajpath"",""club"",""ahmadabad"",""city"",""ahmedabad"",""gujarat""]"	"[""^we"",""wea"",""eal"",""alt"",""lth"",""th "",""h t"","" th"",""thr"",""hre"",""ree"",""ee "",""e p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te "",""e l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^50"",""501"",""01 "",""1 s"","" sh"",""sha"",""hap"",""apa"",""pat"",""ath"",""th "",""h c"","" co"",""com"",""omp"",""mpl"",""ple"",""lex"",""ex "",""x 1"","" 1 "",""1 o"","" op"",""opp"",""pp "",""p r"","" ra"",""raj"",""ajp"",""jpa"",""pat"",""ath"",""th "",""h c"","" cl"",""clu"",""lub"",""ub "",""b a"","" ah"",""ahm"",""hma"",""mad"",""ada"",""dab"",""aba"",""bad"",""ad "",""d c"","" ci"",""cit"",""ity"",""ty "",""y a"","" ah"",""ahm"",""hme"",""med"",""eda"",""dab"",""aba"",""bad"",""ad "",""d g"","" gu"",""guj"",""uja"",""jar"",""ara"",""rat"",""at$""]"	S1
S1-18393760	Oxnard Liberty Mid	243 Lark Street, Oxnard, CA	US	oxnard liberty mid	243 lark street oxnard ca	us	"[""oxnard"",""liberty"",""mid""]"	"[""243"",""lark"",""street"",""oxnard"",""ca""]"	"[""^ox"",""oxn"",""xna"",""nar"",""ard"",""rd "",""d l"","" li"",""lib"",""ibe"",""ber"",""ert"",""rty"",""ty "",""y m"","" mi"",""mid"",""id$""]"	"[""^24"",""243"",""43 "",""3 l"","" la"",""lar"",""ark"",""rk "",""k s"","" st"",""str"",""tre"",""ree"",""eet"",""et "",""t o"","" ox"",""oxn"",""xna"",""nar"",""ard"",""rd "",""d c"","" ca"",""ca$""]"	S1
S1-184112563	Royal Constructions Private Limited	H. No. 7-9/5, 8Th Street, Jsn Colony Habsiguda, Hyderabad, Telangana	India	royal constructions private limited	h number 7 9 5 8th street jsn colony habsiguda hyderabad telangana	india	"[""royal"",""constructions"",""private"",""limited""]"	"[""h"",""number"",""7"",""9"",""5"",""8th"",""street"",""jsn"",""colony"",""habsiguda"",""hyderabad"",""telangana""]"	"[""^ro"",""roy"",""oya"",""yal"",""al "",""l c"","" co"",""con"",""ons"",""nst"",""str"",""tru"",""ruc"",""uct"",""cti"",""tio"",""ion"",""ons"",""ns "",""s p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te "",""e l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^h "",""h n"","" nu"",""num"",""umb"",""mbe"",""ber"",""er "",""r 7"","" 7 "",""7 9"","" 9 "",""9 5"","" 5 "",""5 8"","" 8t"",""8th"",""th "",""h s"","" st"",""str"",""tre"",""ree"",""eet"",""et "",""t j"","" js"",""jsn"",""sn "",""n c"","" co"",""col"",""olo"",""lon"",""ony"",""ny "",""y h"","" ha"",""hab"",""abs"",""bsi"",""sig"",""igu"",""gud"",""uda"",""da "",""a h"","" hy"",""hyd"",""yde"",""der"",""era"",""rab"",""aba"",""bad"",""ad "",""d t"","" te"",""tel"",""ela"",""lan"",""ang"",""nga"",""gan"",""ana"",""na$""]"	S1
S1-184137996	Vijay Healthcare Limited	D. No 11-10-268/6/A/1, Shop Zone, Yellandu, Khammam, Telangana	India	vijay healthcare limited	d number 11 10 268 6 a 1 shop zone yellandu khammam telangana	india	"[""vijay"",""healthcare"",""limited""]"	"[""d"",""number"",""11"",""10"",""268"",""6"",""a"",""1"",""shop"",""zone"",""yellandu"",""khammam"",""telangana""]"	"[""^vi"",""vij"",""ija"",""jay"",""ay "",""y h"","" he"",""hea"",""eal"",""alt"",""lth"",""thc"",""hca"",""car"",""are"",""re "",""e l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^d "",""d n"","" nu"",""num"",""umb"",""mbe"",""ber"",""er "",""r 1"","" 11"",""11 "",""1 1"","" 10"",""10 "",""0 2"","" 26"",""268"",""68 "",""8 6"","" 6 "",""6 a"","" a "",""a 1"","" 1 "",""1 s"","" sh"",""sho"",""hop"",""op "",""p z"","" zo"",""zon"",""one"",""ne "",""e y"","" ye"",""yel"",""ell"",""lla"",""lan"",""and"",""ndu"",""du "",""u k"","" kh"",""kha"",""ham"",""amm"",""mma"",""mam"",""am "",""m t"","" te"",""tel"",""ela"",""lan"",""ang"",""nga"",""gan"",""ana"",""na$""]"	S1
S1-184958491	Dynamic Investment Private Limited	Ho.No 671, At Sk. Rajur Palam, Parbhani, Parbhani, Maharashtra	India	dynamic investment private limited	ho no 671 at sk rajur palam parbhani parbhani maharashtra	india	"[""dynamic"",""investment"",""private"",""limited""]"	"[""ho"",""no"",""671"",""at"",""sk"",""rajur"",""palam"",""parbhani"",""parbhani"",""maharashtra""]"	"[""^dy"",""dyn"",""yna"",""nam"",""ami"",""mic"",""ic "",""c i"","" in"",""inv"",""nve"",""ves"",""est"",""stm"",""tme"",""men"",""ent"",""nt "",""t p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te "",""e l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^ho"",""ho "",""o n"","" no"",""no "",""o 6"","" 67"",""671"",""71 "",""1 a"","" at"",""at "",""t s"","" sk"",""sk "",""k r"","" ra"",""raj"",""aju"",""jur"",""ur "",""r p"","" pa"",""pal"",""ala"",""lam"",""am "",""m p"","" pa"",""par"",""arb"",""rbh"",""bha"",""han"",""ani"",""ni "",""i p"","" pa"",""par"",""arb"",""rbh"",""bha"",""han"",""ani"",""ni "",""i m"","" ma"",""mah"",""aha"",""har"",""ara"",""ras"",""ash"",""sht"",""htr"",""tra"",""ra$""]"	S1
S1-185502834	Urology Group LLC	6508 Roth Drive, Joliet, IL	US	urology group llc	6508 roth drive joliet il	us	"[""urology"",""group"",""llc""]"	"[""6508"",""roth"",""drive"",""joliet"",""il""]"	"[""^ur"",""uro"",""rol"",""olo"",""log"",""ogy"",""gy "",""y g"","" gr"",""gro"",""rou"",""oup"",""up "",""p l"","" ll"",""llc"",""lc$""]"	"[""^65"",""650"",""508"",""08 "",""8 r"","" ro"",""rot"",""oth"",""th "",""h d"","" dr"",""dri"",""riv"",""ive"",""ve "",""e j"","" jo"",""jol"",""oli"",""lie"",""iet"",""et "",""t i"","" il"",""il$""]"	S1
S1-185836464	Kestrel LLC	1099 Middle Leesville Road, Bedford, IN	US	kestrel llc	1099 middle leesville road bedford in	us	"[""kestrel"",""llc""]"	"[""1099"",""middle"",""leesville"",""road"",""bedford"",""in""]"	"[""^ke"",""kes"",""est"",""str"",""tre"",""rel"",""el "",""l l"","" ll"",""llc"",""lc$""]"	"[""^10"",""109"",""099"",""99 "",""9 m"","" mi"",""mid"",""idd"",""ddl"",""dle"",""le "",""e l"","" le"",""lee"",""ees"",""esv"",""svi"",""vil"",""ill"",""lle"",""le "",""e r"","" ro"",""roa"",""oad"",""ad "",""d b"","" be"",""bed"",""edf"",""dfo"",""for"",""ord"",""rd "",""d i"","" in"",""in$""]"	S1
S1-185859119	Hembree & Wireman Inc.	914 Gatestone Forest Drive, Beasley, TX	US	hembree and wireman incorporated	914 gatestone forest drive beasley tx	us	"[""hembree"",""and"",""wireman"",""incorporated""]"	"[""914"",""gatestone"",""forest"",""drive"",""beasley"",""tx""]"	"[""^he"",""hem"",""emb"",""mbr"",""bre"",""ree"",""ee "",""e a"","" an"",""and"",""nd "",""d w"","" wi"",""wir"",""ire"",""rem"",""ema"",""man"",""an "",""n i"","" in"",""inc"",""nco"",""cor"",""orp"",""rpo"",""por"",""ora"",""rat"",""ate"",""ted"",""ed$""]"	"[""^91"",""914"",""14 "",""4 g"","" ga"",""gat"",""ate"",""tes"",""est"",""sto"",""ton"",""one"",""ne "",""e f"","" fo"",""for"",""ore"",""res"",""est"",""st "",""t d"","" dr"",""dri"",""riv"",""ive"",""ve "",""e b"","" be"",""bea"",""eas"",""asl"",""sle"",""ley"",""ey "",""y t"","" tx"",""tx$""]"	S1
S1-185918861	Safe Environmental Group	334 Wagon Train Road, Mc Rae, AR	US	safe environmental group	334 wagon train road mc rae ar	us	"[""safe"",""environmental"",""group""]"	"[""334"",""wagon"",""train"",""road"",""mc"",""rae"",""ar""]"	"[""^sa"",""saf"",""afe"",""fe "",""e e"","" en"",""env"",""nvi"",""vir"",""iro"",""ron"",""onm"",""nme"",""men"",""ent"",""nta"",""tal"",""al "",""l g"","" gr"",""gro"",""rou"",""oup"",""up$""]"	"[""^33"",""334"",""34 "",""4 w"","" wa"",""wag"",""ago"",""gon"",""on "",""n t"","" tr"",""tra"",""rai"",""ain"",""in "",""n r"","" ro"",""roa"",""oad"",""ad "",""d m"","" mc"",""mc "",""c r"","" ra"",""rae"",""ae "",""e a"","" ar"",""ar$""]"	S1
S1-187193171	Gunilla Hill Golden Schwab LLC	2190 Meadowlark Lane, North Logan, UT	US	gunilla hill golden schwab llc	2190 meadowlark lane north logan ut	us	"[""gunilla"",""hill"",""golden"",""schwab"",""llc""]"	"[""2190"",""meadowlark"",""lane"",""north"",""logan"",""ut""]"	"[""^gu"",""gun"",""uni"",""nil"",""ill"",""lla"",""la "",""a h"","" hi"",""hil"",""ill"",""ll "",""l g"","" go"",""gol"",""old"",""lde"",""den"",""en "",""n s"","" sc"",""sch"",""chw"",""hwa"",""wab"",""ab "",""b l"","" ll"",""llc"",""lc$""]"	"[""^21"",""219"",""190"",""90 "",""0 m"","" me"",""mea"",""ead"",""ado"",""dow"",""owl"",""wla"",""lar"",""ark"",""rk "",""k l"","" la"",""lan"",""ane"",""ne "",""e n"","" no"",""nor"",""ort"",""rth"",""th "",""h l"","" lo"",""log"",""oga"",""gan"",""an "",""n u"","" ut"",""ut$""]"	S1
S1-187387873	Bhadrak Window Private Limited	Plot No-262/584, Khata No-186/121 At-Simila, Po-Chandbali, Bhadrak, Orissa	India	bhadrak window private limited	plot no 262 584 khata no 186 121 at simila po chandbali bhadrak orissa	india	"[""bhadrak"",""window"",""private"",""limited""]"	"[""plot"",""no"",""262"",""584"",""khata"",""no"",""186"",""121"",""at"",""simila"",""po"",""chandbali"",""bhadrak"",""orissa""]"	"[""^bh"",""bha"",""had"",""adr"",""dra"",""rak"",""ak "",""k w"","" wi"",""win"",""ind"",""ndo"",""dow"",""ow "",""w p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te "",""e l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^pl"",""plo"",""lot"",""ot "",""t n"","" no"",""no "",""o 2"","" 26"",""262"",""62 "",""2 5"","" 58"",""584"",""84 "",""4 k"","" kh"",""kha"",""hat"",""ata"",""ta "",""a n"","" no"",""no "",""o 1"","" 18"",""186"",""86 "",""6 1"","" 12"",""121"",""21 "",""1 a"","" at"",""at "",""t s"","" si"",""sim"",""imi"",""mil"",""ila"",""la "",""a p"","" po"",""po "",""o c"","" ch"",""cha"",""han"",""and"",""ndb"",""dba"",""bal"",""ali"",""li "",""i b"","" bh"",""bha"",""had"",""adr"",""dra"",""rak"",""ak "",""k o"","" or"",""ori"",""ris"",""iss"",""ssa"",""sa$""]"	S1
S1-187570412	Inchwad Technologies Ltd	Bvg House, Pune, Inchwad, Maharashtra, Premier Plaza Pune - Mumbai Road, Above Icici Bank, Ch	India	inchwad technologies limited	bvg house pune inchwad maharashtra premier plaza pune mumbai road above icici bank ch	india	"[""inchwad"",""technologies"",""limited""]"	"[""bvg"",""house"",""pune"",""inchwad"",""maharashtra"",""premier"",""plaza"",""pune"",""mumbai"",""road"",""above"",""icici"",""bank"",""ch""]"	"[""^in"",""inc"",""nch"",""chw"",""hwa"",""wad"",""ad "",""d t"","" te"",""tec"",""ech"",""chn"",""hno"",""nol"",""olo"",""log"",""ogi"",""gie"",""ies"",""es "",""s l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^bv"",""bvg"",""vg "",""g h"","" ho"",""hou"",""ous"",""use"",""se "",""e p"","" pu"",""pun"",""une"",""ne "",""e i"","" in"",""inc"",""nch"",""chw"",""hwa"",""wad"",""ad "",""d m"","" ma"",""mah"",""aha"",""har"",""ara"",""ras"",""ash"",""sht"",""htr"",""tra"",""ra "",""a p"","" pr"",""pre"",""rem"",""emi"",""mie"",""ier"",""er "",""r p"","" pl"",""pla"",""laz"",""aza"",""za "",""a p"","" pu"",""pun"",""une"",""ne "",""e m"","" mu"",""mum"",""umb"",""mba"",""bai"",""ai "",""i r"","" ro"",""roa"",""oad"",""ad "",""d a"","" ab"",""abo"",""bov"",""ove"",""ve "",""e i"","" ic"",""ici"",""cic"",""ici"",""ci "",""i b"","" ba"",""ban"",""ank"",""nk "",""k c"","" ch"",""ch$""]"	S1
S1-187580275	MB Seas	279 Barrington Lane, IL, Bourbonnais	US	mb seas	279 barrington lane il bourbonnais	us	"[""mb"",""seas""]"	"[""279"",""barrington"",""lane"",""il"",""bourbonnais""]"	"[""^mb"",""mb "",""b s"","" se"",""sea"",""eas"",""as$""]"	"[""^27"",""279"",""79 "",""9 b"","" ba"",""bar"",""arr"",""rri"",""rin"",""ing"",""ngt"",""gto"",""ton"",""on "",""n l"","" la"",""lan"",""ane"",""ne "",""e i"","" il"",""il "",""l b"","" bo"",""bou"",""our"",""urb"",""rbo"",""bon"",""onn"",""nna"",""nai"",""ais"",""is$""]"	S1
S1-187759653	Tivodyne International LLC	37 Williamstowne Court, Unit Apartment 2, Cheektowaga, NY	US	tivodyne international llc	37 williamstowne court unit apartment 2 cheektowaga ny	us	"[""tivodyne"",""international"",""llc""]"	"[""37"",""williamstowne"",""court"",""unit"",""apartment"",""2"",""cheektowaga"",""ny""]"	"[""^ti"",""tiv"",""ivo"",""vod"",""ody"",""dyn"",""yne"",""ne "",""e i"","" in"",""int"",""nte"",""ter"",""ern"",""rna"",""nat"",""ati"",""tio"",""ion"",""ona"",""nal"",""al "",""l l"","" ll"",""llc"",""lc$""]"	"[""^37"",""37 "",""7 w"","" wi"",""wil"",""ill"",""lli"",""lia"",""iam"",""ams"",""mst"",""sto"",""tow"",""own"",""wne"",""ne "",""e c"","" co"",""cou"",""our"",""urt"",""rt "",""t u"","" un"",""uni"",""nit"",""it "",""t a"","" ap"",""apa"",""par"",""art"",""rtm"",""tme"",""men"",""ent"",""nt "",""t 2"","" 2 "",""2 c"","" ch"",""che"",""hee"",""eek"",""ekt"",""kto"",""tow"",""owa"",""wag"",""aga"",""ga "",""a n"","" ny"",""ny$""]"	S1
S1-188134909	Invicta (India) Patient Private Limited	4, Jehan Plaza, New Gangapur Naka, Nashik, Maharashtra	India	invicta india patient private limited	4 jehan plaza new gangapur naka nashik maharashtra	india	"[""invicta"",""india"",""patient"",""private"",""limited""]"	"[""4"",""jehan"",""plaza"",""new"",""gangapur"",""naka"",""nashik"",""maharashtra""]"	"[""^in"",""inv"",""nvi"",""vic"",""ict"",""cta"",""ta "",""a i"","" in"",""ind"",""ndi"",""dia"",""ia "",""a p"","" pa"",""pat"",""ati"",""tie"",""ien"",""ent"",""nt "",""t p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te "",""e l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^4 "",""4 j"","" je"",""jeh"",""eha"",""han"",""an "",""n p"","" pl"",""pla"",""laz"",""aza"",""za "",""a n"","" ne"",""new"",""ew "",""w g"","" ga"",""gan"",""ang"",""nga"",""gap"",""apu"",""pur"",""ur "",""r n"","" na"",""nak"",""aka"",""ka "",""a n"","" na"",""nas"",""ash"",""shi"",""hik"",""ik "",""k m"","" ma"",""mah"",""aha"",""har"",""ara"",""ras"",""ash"",""sht"",""htr"",""tra"",""ra$""]"	S1
S1-189282375	Maribel Matthews Cion Inc	137 Baltic Street, Norwich, CT	US	maribel matthews cion incorporated	137 baltic street norwich ct	us	"[""maribel"",""matthews"",""cion"",""incorporated""]"	"[""137"",""baltic"",""street"",""norwich"",""ct""]"	"[""^ma"",""mar"",""ari"",""rib"",""ibe"",""bel"",""el "",""l m"","" ma"",""mat"",""att"",""tth"",""the"",""hew"",""ews"",""ws "",""s c"","" ci"",""cio"",""ion"",""on "",""n i"","" in"",""inc"",""nco"",""cor"",""orp"",""rpo"",""por"",""ora"",""rat"",""ate"",""ted"",""ed$""]"	"[""^13"",""137"",""37 "",""7 b"","" ba"",""bal"",""alt"",""lti"",""tic"",""ic "",""c s"","" st"",""str"",""tre"",""ree"",""eet"",""et "",""t n"","" no"",""nor"",""orw"",""rwi"",""wic"",""ich"",""ch "",""h c"","" ct"",""ct$""]"	S1
S1-189583682	Bangalore Conferences Clinic	294, C.K Palya Cross, Superintendent Dinne, Bannerghatta Road, Gottigere Post, Bangalore, Karnataka	India	bangalore conferences clinic	294 c k palya cross superintendent dinne bannerghatta road gottigere post bangalore karnataka	india	"[""bangalore"",""conferences"",""clinic""]"	"[""294"",""c"",""k"",""palya"",""cross"",""superintendent"",""dinne"",""bannerghatta"",""road"",""gottigere"",""post"",""bangalore"",""karnataka""]"	"[""^ba"",""ban"",""ang"",""nga"",""gal"",""alo"",""lor"",""ore"",""re "",""e c"","" co"",""con"",""onf"",""nfe"",""fer"",""ere"",""ren"",""enc"",""nce"",""ces"",""es "",""s c"","" cl"",""cli"",""lin"",""ini"",""nic"",""ic$""]"	"[""^29"",""294"",""94 "",""4 c"","" c "",""c k"","" k "",""k p"","" pa"",""pal"",""aly"",""lya"",""ya "",""a c"","" cr"",""cro"",""ros"",""oss"",""ss "",""s s"","" su"",""sup"",""upe"",""per"",""eri"",""rin"",""int"",""nte"",""ten"",""end"",""nde"",""den"",""ent"",""nt "",""t d"","" di"",""din"",""inn"",""nne"",""ne "",""e b"","" ba"",""ban"",""ann"",""nne"",""ner"",""erg"",""rgh"",""gha"",""hat"",""att"",""tta"",""ta "",""a r"","" ro"",""roa"",""oad"",""ad "",""d g"","" go"",""got"",""ott"",""tti"",""tig"",""ige"",""ger"",""ere"",""re "",""e p"","" po"",""pos"",""ost"",""st "",""t b"","" ba"",""ban"",""ang"",""nga"",""gal"",""alo"",""lor"",""ore"",""re "",""e k"","" ka"",""kar"",""arn"",""rna"",""nat"",""ata"",""tak"",""aka"",""ka$""]"	S1
S1-189661882	Iso Brothers Private Limited	R.S.No.366/1-B, East Street, Thiruvalanzuli, Thanjavur, Tamil Nadu	India	iso brothers private limited	r s no 366 1 b east street thiruvalanzuli thanjavur tamil nadu	india	"[""iso"",""brothers"",""private"",""limited""]"	"[""r"",""s"",""no"",""366"",""1"",""b"",""east"",""street"",""thiruvalanzuli"",""thanjavur"",""tamil"",""nadu""]"	"[""^is"",""iso"",""so "",""o b"","" br"",""bro"",""rot"",""oth"",""the"",""her"",""ers"",""rs "",""s p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te "",""e l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^r "",""r s"","" s "",""s n"","" no"",""no "",""o 3"","" 36"",""366"",""66 "",""6 1"","" 1 "",""1 b"","" b "",""b e"","" ea"",""eas"",""ast"",""st "",""t s"","" st"",""str"",""tre"",""ree"",""eet"",""et "",""t t"","" th"",""thi"",""hir"",""iru"",""ruv"",""uva"",""val"",""ala"",""lan"",""anz"",""nzu"",""zul"",""uli"",""li "",""i t"","" th"",""tha"",""han"",""anj"",""nja"",""jav"",""avu"",""vur"",""ur "",""r t"","" ta"",""tam"",""ami"",""mil"",""il "",""l n"","" na"",""nad"",""adu"",""du$""]"	S1
S1-189867735	Ab System Private Limited	H-69 Ugf Connaught Place, New Delhi, Central Delhi, Delhi	India	ab system private limited	h 69 ugf connaught place new delhi central delhi delhi	india	"[""ab"",""system"",""private"",""limited""]"	"[""h"",""69"",""ugf"",""connaught"",""place"",""new"",""delhi"",""central"",""delhi"",""delhi""]"	"[""^ab"",""ab "",""b s"","" sy"",""sys"",""yst"",""ste"",""tem"",""em "",""m p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te "",""e l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^h "",""h 6"","" 69"",""69 "",""9 u"","" ug"",""ugf"",""gf "",""f c"","" co"",""con"",""onn"",""nna"",""nau"",""aug"",""ugh"",""ght"",""ht "",""t p"","" pl"",""pla"",""lac"",""ace"",""ce "",""e n"","" ne"",""new"",""ew "",""w d"","" de"",""del"",""elh"",""lhi"",""hi "",""i c"","" ce"",""cen"",""ent"",""ntr"",""tra"",""ral"",""al "",""l d"","" de"",""del"",""elh"",""lhi"",""hi "",""i d"","" de"",""del"",""elh"",""lhi"",""hi$""]"	S1
S1-190207937	Vatech	14300 Chenal Parkway, Unit Apt 1216, Little Rock, AR	US	vatech	14300 chenal parkway unit apartment 1216 little rock ar	us	"[""vatech""]"	"[""14300"",""chenal"",""parkway"",""unit"",""apartment"",""1216"",""little"",""rock"",""ar""]"	"[""^va"",""vat"",""ate"",""tec"",""ech"",""ch$""]"	"[""^14"",""143"",""430"",""300"",""00 "",""0 c"","" ch"",""che"",""hen"",""ena"",""nal"",""al "",""l p"","" pa"",""par"",""ark"",""rkw"",""kwa"",""way"",""ay "",""y u"","" un"",""uni"",""nit"",""it "",""t a"","" ap"",""apa"",""par"",""art"",""rtm"",""tme"",""men"",""ent"",""nt "",""t 1"","" 12"",""121"",""216"",""16 "",""6 l"","" li"",""lit"",""itt"",""ttl"",""tle"",""le "",""e r"","" ro"",""roc"",""ock"",""ck "",""k a"","" ar"",""ar$""]"	S1
S1-190567859	Olvera Sterling Energy	494 Hub Boulevard, Unit 1822, Bowling Green, KY	US	olvera sterling energy	494 hub boulevard unit 1822 bowling green ky	us	"[""olvera"",""sterling"",""energy""]"	"[""494"",""hub"",""boulevard"",""unit"",""1822"",""bowling"",""green"",""ky""]"	"[""^ol"",""olv"",""lve"",""ver"",""era"",""ra "",""a s"","" st"",""ste"",""ter"",""erl"",""rli"",""lin"",""ing"",""ng "",""g e"","" en"",""ene"",""ner"",""erg"",""rgy"",""gy$""]"	"[""^49"",""494"",""94 "",""4 h"","" hu"",""hub"",""ub "",""b b"","" bo"",""bou"",""oul"",""ule"",""lev"",""eva"",""var"",""ard"",""rd "",""d u"","" un"",""uni"",""nit"",""it "",""t 1"","" 18"",""182"",""822"",""22 "",""2 b"","" bo"",""bow"",""owl"",""wli"",""lin"",""ing"",""ng "",""g g"","" gr"",""gre"",""ree"",""een"",""en "",""n k"","" ky"",""ky$""]"	S1
